customer_id,total_orders,total_revenue,avg_order_value,first_purchase,last_purchase,country,recency_days,revenue_bin,cum_revenue_pct
12394.0,2,1272.48,47.12888888888889,2011-05-06 14:01:00,2011-10-07 08:08:00,Denmark,63,"(-605.869, 12179.324]",0.8983369282282493
16527.0,2,1272.44,16.525194805194808,2010-10-11 13:25:00,2011-09-19 16:21:00,United Kingdom,80,"(-605.869, 12179.324]",0.8984086415361581
14984.0,6,1271.41,22.703750000000003,2010-01-11 13:22:00,2011-11-20 14:28:00,United Kingdom,18,"(-605.869, 12179.324]",0.8984802967944087
12630.0,2,1270.88,19.8575,2011-10-27 10:41:00,2011-11-30 10:48:00,Finland,9,"(-605.869, 12179.324]",0.8985519221824467
13492.0,3,1269.84,25.3968,2011-05-09 10:06:00,2011-07-26 14:25:00,Switzerland,135,"(-605.869, 12179.324]",0.8986234889572376
15439.0,4,1269.05,22.264035087719297,2010-02-24 12:05:00,2010-10-31 10:38:00,United Kingdom,404,"(-605.869, 12179.324]",0.8986950112085043
14379.0,4,1268.91,9.836511627906978,2010-08-16 15:31:00,2011-10-26 16:43:00,United Kingdom,43,"(-605.869, 12179.324]",0.8987665255695261
13892.0,6,1267.6499999999999,35.2125,2010-05-13 10:32:00,2011-11-13 11:50:00,United Kingdom,26,"(-605.869, 12179.324]",0.8988379689183446
17037.0,1,1267.32,16.8976,2011-09-13 12:49:00,2011-09-13 12:49:00,United Kingdom,87,"(-605.869, 12179.324]",0.8989093936687289
17531.0,3,1266.82,21.841724137931035,2010-03-31 12:57:00,2011-06-02 19:17:00,United Kingdom,189,"(-605.869, 12179.324]",0.8989807902396675
13515.0,6,1265.82,16.655526315789473,2010-03-05 11:58:00,2011-09-28 11:26:00,United Kingdom,72,"(-605.869, 12179.324]",0.8990521304517145
17635.0,3,1265.58,17.10243243243243,2010-04-28 10:51:00,2010-10-11 15:12:00,United Kingdom,423,"(-605.869, 12179.324]",0.8991234571376275
16842.0,3,1264.19,20.066507936507936,2011-02-10 14:51:00,2011-08-31 10:42:00,United Kingdom,100,"(-605.869, 12179.324]",0.8991947054846814
14427.0,4,1263.52,28.716363636363635,2010-03-18 09:49:00,2011-10-20 14:23:00,United Kingdom,49,"(-605.869, 12179.324]",0.8992659160712779
15009.0,3,1261.78,6.932857142857142,2011-11-14 17:40:00,2011-11-27 13:35:00,United Kingdom,11,"(-605.869, 12179.324]",0.8993370285934033
13065.0,5,1260.91,16.59092105263158,2010-06-10 11:44:00,2010-12-01 16:52:00,United Kingdom,372,"(-605.869, 12179.324]",0.899408092083293
14419.0,7,1260.91,5.506157205240175,2010-11-22 11:09:00,2011-11-29 11:22:00,United Kingdom,10,"(-605.869, 12179.324]",0.8994791555731827
16688.0,4,1260.86,20.336451612903225,2011-10-10 12:23:00,2011-12-08 15:24:00,United Kingdom,0,"(-605.869, 12179.324]",0.8995502162451279
17343.0,6,1259.94,15.74925,2009-12-03 18:30:00,2010-12-19 15:07:00,United Kingdom,354,"(-605.869, 12179.324]",0.8996212250668928
12993.0,8,1259.6299999999999,16.57407894736842,2010-02-18 10:35:00,2011-11-16 15:49:00,United Kingdom,22,"(-605.869, 12179.324]",0.8996922164174015
13689.0,2,1259.5,139.94444444444446,2010-09-21 10:27:00,2011-10-07 13:21:00,United Kingdom,62,"(-605.869, 12179.324]",0.8997632004412541
15651.0,5,1259.06,20.984333333333332,2010-04-22 13:26:00,2011-11-03 08:41:00,United Kingdom,36,"(-605.869, 12179.324]",0.8998341596671946
14871.0,9,1258.97,6.263532338308458,2009-12-01 11:57:00,2011-12-06 13:42:00,United Kingdom,2,"(-605.869, 12179.324]",0.8999051138208349
14931.0,5,1257.68,30.675121951219513,2011-04-13 09:32:00,2011-12-05 10:19:00,Channel Islands,4,"(-605.869, 12179.324]",0.8999759952715051
12402.0,6,1256.9,17.955714285714286,2010-02-07 12:41:00,2011-01-20 13:49:00,Belgium,322,"(-605.869, 12179.324]",0.9000468327622398
17481.0,4,1255.59,15.312073170731706,2011-09-07 09:57:00,2011-12-06 12:28:00,United Kingdom,3,"(-605.869, 12179.324]",0.9001175964228267
15064.0,4,1254.41,15.486543209876544,2009-12-22 16:17:00,2010-10-25 14:32:00,United Kingdom,409,"(-605.869, 12179.324]",0.9001882935799217
15441.0,3,1254.21,22.003684210526316,2009-12-09 14:55:00,2010-11-08 15:50:00,United Kingdom,395,"(-605.869, 12179.324]",0.9002589794652384
15664.0,4,1254.03,17.914714285714286,2010-02-28 12:50:00,2011-10-20 10:57:00,United Kingdom,50,"(-605.869, 12179.324]",0.9003296552059545
16292.0,5,1253.76,20.22193548387097,2010-04-14 13:29:00,2011-08-10 12:24:00,United Kingdom,121,"(-605.869, 12179.324]",0.90040031572977
14698.0,5,1250.76,5.9559999999999995,2011-10-19 12:54:00,2011-12-08 12:26:00,United Kingdom,1,"(-605.869, 12179.324]",0.9004708071769109
15599.0,3,1250.06,15.060963855421686,2010-09-20 10:15:00,2011-11-13 11:44:00,United Kingdom,26,"(-605.869, 12179.324]",0.9005412591728278
18135.0,10,1249.6200000000001,33.773513513513514,2010-03-15 13:55:00,2011-11-10 19:32:00,United Kingdom,28,"(-605.869, 12179.324]",0.9006116863708324
14020.0,4,1249.01,17.347361111111113,2010-06-28 15:29:00,2011-11-23 09:22:00,United Kingdom,16,"(-605.869, 12179.324]",0.9006820791899132
12666.0,1,1248.42,40.27161290322581,2010-11-10 16:40:00,2010-11-10 16:40:00,Israel,393,"(-605.869, 12179.324]",0.900752438757248
14383.0,3,1247.69,21.14728813559322,2011-06-29 10:18:00,2011-11-01 15:53:00,United Kingdom,37,"(-605.869, 12179.324]",0.900822757182592
12689.0,2,1247.61,17.327916666666667,2011-08-04 10:04:00,2011-11-14 08:31:00,France,25,"(-605.869, 12179.324]",0.9008930710992247
14240.0,3,1247.49,20.450655737704917,2010-10-12 12:48:00,2011-11-09 13:45:00,United Kingdom,29,"(-605.869, 12179.324]",0.9009633782527904
14382.0,2,1246.8,4.128476821192053,2010-11-14 16:32:00,2011-11-13 16:18:00,United Kingdom,25,"(-605.869, 12179.324]",0.901033646518721
15004.0,1,1246.32,7.888101265822784,2011-07-15 14:05:00,2011-07-15 14:05:00,United Kingdom,146,"(-605.869, 12179.324]",0.9011038877323836
13860.0,5,1245.9,16.39342105263158,2011-09-14 09:27:00,2011-12-08 12:57:00,United Kingdom,0,"(-605.869, 12179.324]",0.9011741052753118
14428.0,5,1244.83,8.644652777777777,2011-01-18 16:39:00,2011-12-02 13:17:00,United Kingdom,6,"(-605.869, 12179.324]",0.9012442625142262
17076.0,6,1242.75,24.855,2009-12-04 12:12:00,2011-11-03 17:53:00,United Kingdom,35,"(-605.869, 12179.324]",0.9013143025266461
15800.0,7,1242.58,5.092540983606557,2010-03-31 13:17:00,2011-08-24 14:23:00,United Kingdom,106,"(-605.869, 12179.324]",0.9013843329580545
17201.0,4,1242.04,6.677634408602151,2010-02-10 12:26:00,2011-10-17 11:55:00,United Kingdom,53,"(-605.869, 12179.324]",0.9014543329556616
14446.0,5,1241.31,3.6616814159292033,2010-11-18 12:08:00,2011-12-09 11:34:00,United Kingdom,0,"(-605.869, 12179.324]",0.9015242918112778
13201.0,4,1240.61,14.097840909090907,2010-03-07 11:01:00,2010-07-25 14:30:00,United Kingdom,501,"(-605.869, 12179.324]",0.9015942112156698
17529.0,2,1240.25,15.125,2010-01-11 12:29:00,2010-04-08 17:51:00,United Kingdom,609,"(-605.869, 12179.324]",0.9016641103308611
13863.0,4,1239.55,17.707857142857144,2010-04-25 13:09:00,2011-04-06 10:20:00,United Kingdom,247,"(-605.869, 12179.324]",0.9017339699948282
12985.0,2,1239.38,16.30763157894737,2011-11-11 12:44:00,2011-12-09 10:46:00,United Kingdom,0,"(-605.869, 12179.324]",0.9018038200777839
16501.0,1,1237.23,5.9769565217391305,2010-11-21 14:10:00,2010-11-21 14:10:00,United Kingdom,382,"(-605.869, 12179.324]",0.9018735489891228
14231.0,4,1235.6200000000001,17.90753623188406,2010-09-15 09:52:00,2011-06-09 11:05:00,United Kingdom,183,"(-605.869, 12179.324]",0.9019431871626463
15376.0,3,1233.3600000000001,10.541538461538462,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,39,"(-605.869, 12179.324]",0.902012697965075
17397.0,3,1233.18,8.93608695652174,2010-10-19 13:20:00,2011-11-17 14:08:00,United Kingdom,21,"(-605.869, 12179.324]",0.9020821986229032
12605.0,4,1232.95,16.223026315789475,2010-09-07 14:21:00,2010-11-28 14:18:00,Germany,375,"(-605.869, 12179.324]",0.9021516863181863
16159.0,4,1232.79,23.7075,2009-12-03 11:51:00,2011-03-03 12:27:00,United Kingdom,281,"(-605.869, 12179.324]",0.9022211649960469
18080.0,2,1231.5,615.75,2011-04-11 10:10:00,2011-11-21 08:02:00,United Kingdom,18,"(-605.869, 12179.324]",0.9022905709709373
17360.0,6,1231.3799999999999,5.13075,2010-10-01 12:07:00,2011-11-22 13:11:00,United Kingdom,16,"(-605.869, 12179.324]",0.9023599701827609
12673.0,3,1230.02,16.62189189189189,2010-11-03 10:46:00,2011-12-04 13:55:00,Germany,4,"(-605.869, 12179.324]",0.9024292927464921
13019.0,6,1229.95,22.362727272727273,2009-12-06 15:40:00,2010-11-25 14:56:00,United Kingdom,378,"(-605.869, 12179.324]",0.9024986113651007
17342.0,4,1227.54,35.07257142857143,2010-02-08 09:16:00,2010-11-25 11:07:00,United Kingdom,379,"(-605.869, 12179.324]",0.9025677941587807
12866.0,3,1227.35,19.48174603174603,2010-07-25 11:37:00,2011-03-01 14:11:00,Belgium,282,"(-605.869, 12179.324]",0.9026369662442716
13030.0,2,1227.22,7.718364779874214,2010-12-06 14:31:00,2011-11-28 14:30:00,United Kingdom,10,"(-605.869, 12179.324]",0.9027061310031065
17539.0,4,1226.57,8.232013422818792,2009-12-13 12:36:00,2010-04-01 12:07:00,United Kingdom,617,"(-605.869, 12179.324]",0.9027752591286619
17456.0,2,1225.42,15.914545454545456,2010-09-09 15:28:00,2010-12-09 15:23:00,United Kingdom,364,"(-605.869, 12179.324]",0.902844322441492
15269.0,3,1225.3600000000001,35.010285714285715,2010-11-14 12:58:00,2011-11-16 09:32:00,United Kingdom,23,"(-605.869, 12179.324]",0.9029133823727886
15303.0,3,1224.18,17.741739130434784,2010-01-25 09:42:00,2011-02-22 13:59:00,United Kingdom,289,"(-605.869, 12179.324]",0.9029823758005934
14512.0,7,1223.47,15.293375000000001,2009-12-07 13:49:00,2011-06-05 12:39:00,United Kingdom,187,"(-605.869, 12179.324]",0.9030513292135851
13787.0,6,1222.5,14.215116279069768,2010-01-14 10:13:00,2011-09-25 12:06:00,United Kingdom,75,"(-605.869, 12179.324]",0.903120227958452
16946.0,5,1222.04,16.293866666666666,2010-03-02 10:49:00,2010-11-21 14:06:00,United Kingdom,382,"(-605.869, 12179.324]",0.9031891007782289
14430.0,3,1220.9,34.88285714285715,2010-04-11 15:59:00,2010-07-16 11:35:00,United Kingdom,511,"(-605.869, 12179.324]",0.9032579093488694
13299.0,3,1218.7,19.656451612903226,2010-06-29 11:30:00,2011-03-16 12:55:00,United Kingdom,267,"(-605.869, 12179.324]",0.9033265939299486
13304.0,4,1217.99,15.61525641025641,2010-02-08 12:42:00,2010-12-23 14:35:00,United Kingdom,350,"(-605.869, 12179.324]",0.903395238496215
15390.0,2,1216.66,15.800779220779221,2010-10-26 17:23:00,2010-11-08 15:19:00,Canada,395,"(-605.869, 12179.324]",0.9034638081051555
15661.0,8,1215.95,27.635227272727274,2010-05-10 07:59:00,2011-01-26 13:56:00,United Kingdom,316,"(-605.869, 12179.324]",0.903532337699283
13140.0,5,1215.68,9.964590163934426,2010-08-05 19:05:00,2011-08-23 15:33:00,United Kingdom,107,"(-605.869, 12179.324]",0.9036008520765099
17410.0,5,1214.72,18.98,2011-05-08 15:21:00,2011-11-23 15:46:00,United Kingdom,15,"(-605.869, 12179.324]",0.903669312349201
17198.0,3,1213.88,7.016647398843931,2010-12-03 14:54:00,2011-11-16 10:39:00,United Kingdom,23,"(-605.869, 12179.324]",0.9037377252804232
13405.0,6,1213.811,28.228162790697674,2009-12-15 14:13:00,2011-09-26 17:01:00,United Kingdom,73,"(-605.869, 12179.324]",0.9038061343228819
18263.0,3,1213.16,19.887868852459018,2011-04-01 11:48:00,2011-11-14 09:00:00,United Kingdom,25,"(-605.869, 12179.324]",0.9038745066757021
16872.0,6,1213.13,67.39611111111111,2010-09-02 17:36:00,2011-09-23 16:05:00,United Kingdom,76,"(-605.869, 12179.324]",0.9039428773377558
13918.0,2,1212.8400000000001,40.428000000000004,2011-03-31 18:05:00,2011-10-21 12:25:00,United Kingdom,49,"(-605.869, 12179.324]",0.9040112316557307
16653.0,2,1212.66,17.574782608695653,2011-09-29 13:38:00,2011-11-23 14:51:00,United Kingdom,15,"(-605.869, 12179.324]",0.9040795758291053
12464.0,8,1212.05,41.79482758620689,2011-02-03 13:30:00,2011-11-29 13:33:00,Belgium,9,"(-605.869, 12179.324]",0.9041478856235561
15377.0,4,1211.75,57.70238095238095,2010-10-20 11:42:00,2010-11-22 08:55:00,United Kingdom,382,"(-605.869, 12179.324]",0.9042161785103393
14193.0,3,1210.19,18.90921875,2010-11-08 12:31:00,2011-10-03 09:34:00,United Kingdom,67,"(-605.869, 12179.324]",0.9042843834772518
13723.0,6,1209.2,20.494915254237288,2010-04-07 14:32:00,2011-05-06 17:04:00,United Kingdom,216,"(-605.869, 12179.324]",0.9043525326488617
17062.0,6,1208.22,7.3671951219512195,2010-09-26 11:57:00,2011-01-30 11:01:00,United Kingdom,313,"(-605.869, 12179.324]",0.904420626588758
17653.0,4,1207.56,27.44454545454545,2011-08-11 15:24:00,2011-11-03 12:46:00,United Kingdom,36,"(-605.869, 12179.324]",0.9044886833317859
16830.0,4,1207.5,16.1,2009-12-13 12:11:00,2011-11-01 11:35:00,United Kingdom,38,"(-605.869, 12179.324]",0.9045567366932802
18193.0,3,1207.35,17.247857142857143,2010-09-23 13:33:00,2011-06-27 13:58:00,United Kingdom,164,"(-605.869, 12179.324]",0.9046247816009408
15573.0,5,1207.18,5.487181818181819,2009-12-10 14:19:00,2011-11-08 11:38:00,United Kingdom,31,"(-605.869, 12179.324]",0.9046928169275898
18181.0,5,1205.94,6.626043956043956,2009-12-04 15:30:00,2011-11-15 15:08:00,United Kingdom,23,"(-605.869, 12179.324]",0.9047607823692134
15737.0,8,1205.12,16.737777777777776,2011-04-11 10:01:00,2011-11-25 11:21:00,United Kingdom,14,"(-605.869, 12179.324]",0.9048287015965459
18057.0,3,1203.56,8.596857142857143,2010-01-18 12:42:00,2010-11-11 16:55:00,United Kingdom,392,"(-605.869, 12179.324]",0.9048965329040078
15994.0,3,1202.18,10.545438596491229,2010-03-14 11:55:00,2011-10-16 12:28:00,United Kingdom,54,"(-605.869, 12179.324]",0.9049642864361994
12742.0,1,1201.52,17.933134328358207,2010-03-24 12:43:00,2010-03-24 12:43:00,United Arab Emirates,625,"(-605.869, 12179.324]",0.9050320027715225
16800.0,1,1201.49,7.326158536585366,2011-11-28 14:06:00,2011-11-28 14:06:00,United Kingdom,10,"(-605.869, 12179.324]",0.9050997174160789
15181.0,5,1200.2,60.010000000000005,2009-12-08 19:02:00,2011-10-04 13:58:00,United Kingdom,65,"(-605.869, 12179.324]",0.9051673593576652
16693.0,5,1199.46,6.893448275862069,2010-02-21 12:42:00,2011-10-02 11:10:00,United Kingdom,68,"(-605.869, 12179.324]",0.905234959593672
15600.0,4,1199.31,16.89169014084507,2010-04-25 11:50:00,2010-10-07 14:30:00,United Kingdom,427,"(-605.869, 12179.324]",0.9053025513758449
17800.0,9,1199.01,11.528942307692308,2011-01-09 13:50:00,2011-11-02 12:57:00,United Kingdom,36,"(-605.869, 12179.324]",0.9053701262503503
16345.0,2,1198.74,10.79945945945946,2010-08-13 17:13:00,2011-10-26 16:03:00,United Kingdom,43,"(-605.869, 12179.324]",0.9054376859079551
17713.0,4,1198.09,15.764342105263157,2010-06-09 09:33:00,2010-11-22 16:50:00,United Kingdom,381,"(-605.869, 12179.324]",0.9055052089322804
16307.0,3,1194.92,15.932266666666667,2010-05-11 14:40:00,2010-10-06 14:31:00,United Kingdom,428,"(-605.869, 12179.324]",0.9055725532989196
15145.0,4,1194.73,17.83179104477612,2011-04-05 15:20:00,2011-12-05 17:21:00,United Kingdom,3,"(-605.869, 12179.324]",0.9056398869573694
14201.0,10,1193.54,21.70072727272727,2010-04-30 13:00:00,2011-10-10 13:27:00,United Kingdom,59,"(-605.869, 12179.324]",0.9057071535487383
12611.0,1,1193.32,18.35876923076923,2011-10-18 13:12:00,2011-10-18 13:12:00,Italy,51,"(-605.869, 12179.324]",0.9057744077411511
13293.0,6,1192.94,16.56861111111111,2010-02-09 12:05:00,2010-11-12 13:28:00,United Kingdom,391,"(-605.869, 12179.324]",0.9058416405171851
16306.0,7,1192.82,17.287246376811595,2010-10-01 09:36:00,2011-05-10 12:12:00,United Kingdom,213,"(-605.869, 12179.324]",0.9059088665301521
13976.0,4,1192.3600000000001,21.29214285714286,2010-02-09 13:08:00,2011-05-17 09:13:00,United Kingdom,206,"(-605.869, 12179.324]",0.9059760666180291
14213.0,1,1192.2,238.44,2010-10-31 10:37:00,2010-10-31 10:37:00,United Kingdom,404,"(-605.869, 12179.324]",0.9060432576884834
17984.0,5,1191.27,4.74609561752988,2009-12-01 11:51:00,2011-07-17 15:59:00,United Kingdom,144,"(-605.869, 12179.324]",0.9061103963451685
13882.0,5,1191.13,18.325076923076924,2011-10-06 15:28:00,2011-12-07 11:16:00,United Kingdom,2,"(-605.869, 12179.324]",0.9061775271116089
16471.0,4,1189.98,19.193225806451615,2010-02-25 10:07:00,2011-03-10 09:41:00,United Kingdom,274,"(-605.869, 12179.324]",0.9062445930653241
12462.0,2,1189.59,19.186935483870965,2011-02-09 14:44:00,2011-11-21 09:11:00,Spain,18,"(-605.869, 12179.324]",0.9063116370390716
17239.0,4,1189.45,37.1703125,2010-07-01 10:53:00,2011-01-31 09:41:00,United Kingdom,312,"(-605.869, 12179.324]",0.9063786731225743
14275.0,6,1189.3799999999999,51.71217391304347,2010-04-11 12:32:00,2010-11-09 09:06:00,United Kingdom,395,"(-605.869, 12179.324]",0.9064457052609546
15022.0,5,1186.09,7.701883116883116,2010-01-31 16:02:00,2011-11-28 12:35:00,United Kingdom,11,"(-605.869, 12179.324]",0.9065125519785817
13388.0,3,1185.65,17.183333333333334,2010-04-15 10:18:00,2011-07-31 12:52:00,United Kingdom,130,"(-605.869, 12179.324]",0.9065793738982967
18060.0,2,1185.46,15.806133333333333,2010-05-24 08:34:00,2010-10-27 16:41:00,United Kingdom,407,"(-605.869, 12179.324]",0.9066461851098223
13601.0,4,1185.14,6.077641025641026,2010-06-11 15:03:00,2011-10-25 17:31:00,United Kingdom,44,"(-605.869, 12179.324]",0.9067129782865025
14206.0,3,1185.01,16.690281690140846,2010-11-02 11:37:00,2011-04-14 16:38:00,United Kingdom,238,"(-605.869, 12179.324]",0.906779764136527
15259.0,4,1182.3799999999999,20.74350877192982,2010-01-26 09:41:00,2010-07-15 08:47:00,United Kingdom,512,"(-605.869, 12179.324]",0.9068464017626667
17021.0,6,1182.22,24.629583333333333,2010-04-29 20:05:00,2010-09-23 20:01:00,United Kingdom,441,"(-605.869, 12179.324]",0.9069130303713838
13526.0,2,1182.0,26.863636363636363,2009-12-01 12:56:00,2009-12-01 13:13:00,United Kingdom,737,"(-605.869, 12179.324]",0.9069796465811447
13395.0,3,1180.23,14.57074074074074,2010-10-14 13:00:00,2011-06-07 15:04:00,United Kingdom,184,"(-605.869, 12179.324]",0.9070461630356678
18277.0,5,1180.05,18.43828125,2010-08-02 10:26:00,2011-10-12 15:22:00,United Kingdom,57,"(-605.869, 12179.324]",0.9071126693455903
13270.0,1,1180.0,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,United Kingdom,365,"(-605.869, 12179.324]",0.9071791728375682
17058.0,3,1179.89,19.030483870967743,2011-04-14 09:18:00,2011-09-19 10:13:00,United Kingdom,81,"(-605.869, 12179.324]",0.9072456701300681
16614.0,3,1179.79,24.07734693877551,2010-05-10 15:18:00,2011-06-10 11:36:00,United Kingdom,182,"(-605.869, 12179.324]",0.9073121617866787
13797.0,3,1179.45,15.121153846153847,2010-03-02 12:17:00,2010-09-29 10:34:00,United Kingdom,436,"(-605.869, 12179.324]",0.9073786342812663
18025.0,6,1177.72,10.515357142857143,2010-03-30 17:33:00,2010-11-25 12:37:00,United Kingdom,379,"(-605.869, 12179.324]",0.9074450092749716
15068.0,4,1176.85,5.325113122171945,2010-03-28 13:18:00,2011-10-24 14:47:00,United Kingdom,45,"(-605.869, 12179.324]",0.9075113352364413
13233.0,4,1176.46,15.479736842105263,2010-01-14 14:10:00,2011-09-26 13:25:00,United Kingdom,73,"(-605.869, 12179.324]",0.9075776392179433
15210.0,3,1176.19,17.55507462686567,2010-05-13 14:42:00,2011-04-28 16:11:00,United Kingdom,224,"(-605.869, 12179.324]",0.9076439279825446
14370.0,6,1175.78,26.722272727272728,2010-02-01 08:35:00,2010-09-15 10:53:00,United Kingdom,450,"(-605.869, 12179.324]",0.9077101936400004
12885.0,3,1175.22,16.552394366197184,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom,62,"(-605.869, 12179.324]",0.9077764277364769
12915.0,4,1174.75,16.09246575342466,2010-04-29 19:36:00,2011-07-14 11:34:00,United Kingdom,148,"(-605.869, 12179.324]",0.9078426353442745
12640.0,3,1174.58,22.16188679245283,2011-09-19 12:01:00,2011-11-16 11:52:00,France,23,"(-605.869, 12179.324]",0.9079088333710603
14126.0,4,1172.46,27.26651162790698,2010-09-21 14:51:00,2011-12-02 11:45:00,United Kingdom,7,"(-605.869, 12179.324]",0.9079749119169964
14818.0,6,1170.41,10.938411214953272,2010-03-02 12:48:00,2011-09-27 11:01:00,United Kingdom,73,"(-605.869, 12179.324]",0.9080408749272048
12691.0,7,1170.4,30.010256410256414,2010-10-15 12:00:00,2011-11-11 16:49:00,France,27,"(-605.869, 12179.324]",0.9081068373738242
17373.0,7,1167.5,12.82967032967033,2010-02-28 14:17:00,2011-10-30 15:28:00,United Kingdom,39,"(-605.869, 12179.324]",0.9081726363796584
17664.0,4,1166.23,14.577875,2010-03-29 17:17:00,2011-11-21 11:29:00,United Kingdom,18,"(-605.869, 12179.324]",0.9082383638097002
17812.0,7,1165.89,5.003819742489271,2010-06-27 13:34:00,2011-11-27 11:47:00,United Kingdom,12,"(-605.869, 12179.324]",0.908304072077719
14693.0,7,1165.3600000000001,15.538133333333334,2010-07-02 08:28:00,2011-03-20 12:50:00,United Kingdom,264,"(-605.869, 12179.324]",0.9083697504755253
14261.0,2,1163.45,22.37403846153846,2011-09-22 10:47:00,2011-10-20 10:04:00,United Kingdom,50,"(-605.869, 12179.324]",0.9084353212278488
17525.0,3,1161.9,44.68846153846154,2010-10-07 09:12:00,2010-12-15 12:05:00,United Kingdom,359,"(-605.869, 12179.324]",0.9085008046238904
12546.0,2,1161.5,16.833333333333332,2011-09-23 09:44:00,2011-10-24 12:09:00,Spain,46,"(-605.869, 12179.324]",0.9085662654763754
12972.0,4,1161.2,15.08051948051948,2010-02-16 14:30:00,2010-10-22 08:41:00,United Kingdom,413,"(-605.869, 12179.324]",0.908631709421193
13897.0,3,1160.72,19.67322033898305,2010-01-31 13:48:00,2011-10-20 14:30:00,United Kingdom,49,"(-605.869, 12179.324]",0.9086971263137427
13459.0,2,1160.4099999999999,15.896027397260273,2010-01-26 13:35:00,2010-03-25 10:24:00,United Kingdom,624,"(-605.869, 12179.324]",0.908762525735036
15088.0,2,1160.07,20.352105263157895,2011-10-03 14:05:00,2011-11-18 13:14:00,United Kingdom,20,"(-605.869, 12179.324]",0.9088279059943063
16838.0,4,1159.61,19.654406779661016,2010-02-14 15:27:00,2011-05-26 13:13:00,United Kingdom,196,"(-605.869, 12179.324]",0.9088932603284863
13499.0,5,1159.1100000000001,27.597857142857144,2011-03-15 08:52:00,2011-11-22 11:21:00,United Kingdom,17,"(-605.869, 12179.324]",0.9089585864832206
17513.0,3,1158.8,64.37777777777778,2010-08-17 15:08:00,2011-09-28 16:42:00,United Kingdom,71,"(-605.869, 12179.324]",0.9090238951666987
16184.0,6,1158.79,25.750888888888888,2011-05-12 13:33:00,2011-10-06 17:43:00,United Kingdom,63,"(-605.869, 12179.324]",0.9090892032865877
12439.0,2,1158.18,16.085833333333333,2009-12-14 08:40:00,2010-01-26 12:11:00,Cyprus,682,"(-605.869, 12179.324]",0.9091544770275529
15028.0,6,1157.71,9.728655462184875,2010-11-10 14:32:00,2011-12-01 14:06:00,United Kingdom,7,"(-605.869, 12179.324]",0.9092197242798392
15879.0,4,1157.3,6.324043715846995,2009-12-17 19:54:00,2010-10-31 16:21:00,United Kingdom,403,"(-605.869, 12179.324]",0.90928494842498
17169.0,3,1156.73,15.423066666666667,2010-05-10 13:00:00,2011-10-13 10:25:00,United Kingdom,57,"(-605.869, 12179.324]",0.9093501404455525
13744.0,2,1156.36,16.060555555555553,2011-02-20 14:08:00,2011-09-05 15:19:00,United Kingdom,94,"(-605.869, 12179.324]",0.9094153116133352
14788.0,3,1156.32,19.93655172413793,2010-04-22 18:16:00,2011-12-02 17:06:00,United Kingdom,6,"(-605.869, 12179.324]",0.9094804805267622
17127.0,5,1155.0300000000002,31.217027027027033,2009-12-04 15:18:00,2010-10-07 09:54:00,United Kingdom,428,"(-605.869, 12179.324]",0.9095455767372193
16637.0,4,1154.47,16.73144927536232,2011-04-28 10:20:00,2011-11-07 13:17:00,United Kingdom,31,"(-605.869, 12179.324]",0.909610641386697
13462.0,5,1153.8500000000001,16.251408450704226,2009-12-14 09:48:00,2011-04-01 11:20:00,United Kingdom,252,"(-605.869, 12179.324]",0.9096756710936621
14475.0,4,1151.15,23.98229166666667,2010-10-27 09:20:00,2011-09-29 10:46:00,United Kingdom,71,"(-605.869, 12179.324]",0.90974054863162
12475.0,2,1149.6399999999999,18.846557377049177,2010-10-26 08:49:00,2011-10-17 10:10:00,Germany,53,"(-605.869, 12179.324]",0.9098053410676519
12710.0,3,1149.02,14.922337662337663,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany,96,"(-605.869, 12179.324]",0.9098700985611708
16521.0,3,1148.01,4.803389121338912,2010-03-01 13:22:00,2010-10-20 13:09:00,United Kingdom,414,"(-605.869, 12179.324]",0.9099347991322094
14308.0,2,1147.02,573.51,2010-06-08 16:39:00,2010-06-08 16:48:00,United Kingdom,548,"(-605.869, 12179.324]",0.9099994439079455
16766.0,2,1145.6,33.69411764705882,2011-03-11 13:34:00,2011-03-11 15:22:00,United Kingdom,272,"(-605.869, 12179.324]",0.9100640086540556
17477.0,2,1144.3,26.00681818181818,2010-03-02 11:53:00,2010-04-06 10:06:00,United Kingdom,612,"(-605.869, 12179.324]",0.9101285001336067
12769.0,1,1143.6,35.7375,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,238,"(-605.869, 12179.324]",0.9101929521619337
14585.0,5,1143.27,10.29972972972973,2010-10-19 12:17:00,2011-10-20 14:33:00,United Kingdom,49,"(-605.869, 12179.324]",0.9102573855918267
17770.0,5,1143.27,30.086052631578948,2011-03-02 13:35:00,2011-05-25 12:34:00,United Kingdom,198,"(-605.869, 12179.324]",0.9103218190217195
18125.0,4,1142.99,5.831581632653061,2011-01-27 15:02:00,2011-11-10 12:29:00,United Kingdom,29,"(-605.869, 12179.324]",0.9103862366711227
13856.0,11,1142.03,21.148703703703703,2010-03-30 15:40:00,2011-06-24 10:03:00,United Kingdom,168,"(-605.869, 12179.324]",0.9104506002159901
